蓺,yì,"art; talent, ability; craft",14
薾,ěr,luxuriant growth of flower,17
襱,lóng,legs of trousers; overalls worn by workmen,21
跅,tuò,"careless, lax; dissolute",12
踆,cūn,squat,14
蹔,zàn,temporary; fleeting; ephemeral,18
鄤,màn,place in Henan province,13
醰,tán,bitter taste in wine; rich; full flavoured,19
铔,yà,soft steel; ammonium,11
顑,kǎn,yellow,18
镤,pú,protactinium (Pa),17
鵲,què,magpie; Pica species (various),19
竚,zhù,stand and wait for long time,10
紩,zhì,to sew,11
聦,cōng,"the hearing, to listen; astute; clever; quick of apprehension",15
餅,bǐng,"rice-cakes, biscuits",14
鶄,jīng,a kind of water bird,19
競,jìng,"contend, vie, compete",20
簷,yán,eaves of house; brim,19
糵,niè,fermenting grain; grain which has sprouted; yeast,22
紖,zhèn,a rope for leading cattle or horse,10
訪,fǎng,"visit; ask, inquire",11
豎,shù,vertical; perpendicular; upright,15
趦,zī,unable to move; to falter,16
隸,lì,be subservient to; servant,17
禠,sī,happy,14
籓,fān,sieve; basket,21
镥,lǔ,lutetium,17
盜,dào,"rob, steal; thief, bandit",12
笧,cè,to entwine around; check (a current) with a weir,11
簻,zhuā,empty,17
籌,chóu,"chip, tally, token; raise money",20
粍,zhé,millimetre,10
綍,fú,rope,13
縕,yūn,"tangled hemp, raveled silk; vague, confused",16
罋,wèng,earthen jar; jar for ashes,19
罷,bà,"cease, finish, stop; give up",15
膰,fán,to cook meat for a sacrifice or offering,16
膲,jiāo,(medicine) the three divisions of the viscera,16
葦,wěi,reed,12
薢,xiè,woody climbing plant,16
藷,shǔ,"yam, tuber, potato",18
螞,mǎ,ant; leech,16
蠻,mán,"barbarians; barbarous, savage",25
訌,hòng,confusion; internal strife,10
訛,é,"swindle, cheat; erroneous, wrong",11
詿,guà,"error, mistake; deceive, mislead",13
諄,zhūn,"patient, earnest; earnestly",15
譜,pǔ,"register, list, table; musical score",19
豈,qǐ,how? what?,10
賢,xián,"virtuous, worthy, good; able",15
遷,qiān,"move, shift, change; transfer",15
鈣,gài,calcium,12
鍛,duàn,"forge metal; temper, refine",17
鐵,tiě,"iron; strong, solid, firm",21
閻,yán,village gate; surname,16
隂,yīn,"shady, secret, dark; mysterious; cold; the negative of female principle in nature",11
頌,sòng,"laud, acclaim; hymn; ode",13
頰,jiá,"cheeks, jaw",16
顆,kē,"grain, kernel",17
飼,sì,raise animals; feed; nourish,13
駕,jià,"to drive, sail, fly; a cart, carriage",15
駝,tuó,a camel; humpbacked; to carry on the back,15
驌,sù,name of a famous horse,23
驘,luó,mule,23
鰠,sāo,carp,20
鰹,jiān,"skipjack, bonito",22
鲗,zéi,cuttlefish,14
鶒,chì,a duck-like bird,20
鶗,tí,a kind of hawk; cuckoo,20
鷥,sī,egret; Egretta garzetta,23
鷹,yīng,"eagle, falcon; Accipiter species (various)",24
齊,qí,"even, uniform, of equal length",14
硙,wéi,stone mill; grind; break apart,11
禜,yǒng,sacrifice,15
糢,mó,rice snacks,16
镦,duì,ferrule; castrate,17
蕂,shèng,sesame,15
沩,wéi,name of a river in Shanxi,7
颼,sōu,sound of wind; blow chilly,18
鴪,yù,swoop,16
鮨,yì,seasoned rice mixed with fish or vegetables,17
鱣,zhān,sturgeon,24
盝,lù,drip,13
眹,zhèn,pupil,11
睖,lèng,to stare straight ahead,13
繨,da,a knot (of a rope),18
薦,jiàn,"offer, present; recommend",16
褱,huái,"to carry in the bosom or the sleeve; to wrap, to conceal",16
鮁,bō,the bonito,16
鹓,yuān,co-worker,13
沲,tuó,float,8
餦,zhāng,"candy, pastry",16
篤,dǔ,"deep, true, sincere, genuine",16
祦,wú,happiness; good fortune good luck; blessing; bliss,11
篲,huì,broomstick,17
糰,tuán,rice ball,20
脝,hēng,distend,11
菫,jǐn,"celery, aconite",11
酦,fā,"fermentation, brewing",12
钶,ē,columbium,10
鲼,fèn,fish,17
齄,zhā,red sores on nose,23
鴨,yā,duck; Anas species (various),16
鷧,yì,cormorant,23
㧟,kuǎi,(simplified form of ,8
箯,biān,bamboo palanquin,15
粦,lín,phosphorus,12
紃,xún,a cord,9
脰,dòu,the neck,11
芃,péng,luxuriant growth,6
苽,gū,"bulrush, Zizania latifolia",8
莿,cì,thorn,11
菆,zōu,jungle,11
袵,rèn,lapel; hidden lapel of coat,11
裯,chóu,coverlet; bedspread,13
褵,lí,bridal veil,15
襆,fú,hood or cowl,17
詤,huǎng,to make wild statements to lie; to misstate; lies falsehood,13
軈,ying,"soon after, soon; almost; no more than; after all",24
苘,qǐng,Indian mallow,8
迺,nǎi,"then, thereupon, only then",9
掭,tiàn,to manipulate; a pricker for a lamp-wick,11
邇,ěr,"be near, be close; recently",17
邘,yú,state in Henan province,5
猸,méi,a kind of animal,12
艴,fú,the countenance changing,11
鑕,zhì,"tungsten, wolfram",23
闒,tà,upper-story door or window,18
脶,luó,lines,11
颋,tǐng,straight,12
鵀,rén,hoopoe,17
鷲,jiù,"condor, vulture",23
鹍,kūn,a bird resembling the crane,13
䦆,jué,"(simplified form) a big hoe, to eliminate; to uproot; to clear; to dig; to excavate",28
軎,wèi,a brass parts for a cart in ancient China,10
稂,láng,grass; weeds,12
蒞,lì,"reach, arrive; manage",13
蠆,chài,a kind of scorpion; a sting in the tail,18
褲,kù,"trousers, pants",15
紵,zhù,ramie; sack cloth,11
緌,ruí,tassels hanging from hat,14
裲,liǎng,waistcoat,13
郈,hòu,place in Shandong province,8
餱,hóu,"dry goods, dry provisions",17
瓞,dié,young melons just forming,10
鯙,chún,Scomberomorus sinensis,19
眆,fǎng,indistinct,9
睠,juàn,to care for; love,13
瞫,shěn,look,17
秔,jīng,non-glutinous rice,9
箇,gè,"numerary adjunct, piece; single",14
籐,téng,"climbing plants, vines, cane",21
絏,xiè,"rope, cable; reins; to tie up, bind",12
纕,rǎng,belt,23
耈,gǒu,old age,11
耎,ruǎn,"weak, pliable, soft, yielding",9
脷,lì,(Cant.) tongue,11
膕,guó,hollow,15
艷,yàn,"beautiful, sexy, voluptuous",24
苙,lì,a pig-sty; a kind of medicinal plant,8
葹,shī,"kind of chrysanthemum, xanthium",12
蓂,míng,lucky place,13
蔲,kòu,nutmeg,14
蜑,dàn,egg,12
衂,niù,to be defeated,9
袿,guī,gown,11
訕,shàn,"abuse, slander; vilify; ridicule",10
訝,yà,"express surprise, be surprised",11
詠,yǒng,"sing, hum, chant",12
諆,qī,to cheat,15
讱,rèn,"hesitate to say, reluctant to speak",5
轝,yù,"envy; hate, dislike; resentment",20
郵,yóu,"postal, mail; post office",10
鍼,zhēn,"needle, pin, tack; prick; inject",17
鏦,cōng,a short spear,19
镵,chán,"spade, trowel",22
閭,lǘ,village of twenty-five families,14
闢,pì,"open; settle, develop, open up",21
陗,qiào,a steep hill; precipitous,9
陼,zhǔ,islet,10
韈,wà,"socks, stockings",23
骹,qiāo,(Cant.) a joint,15
髠,kūn,shave head as punishment; prune,12
髥,rán,beard; mustache,14
鳒,jiān,big-mouthed flounder,18
鶡,hé,"crossbill, species of nightingale",20
龒,lóng,dragon,21
翯,hè,glistening plumage; reflection of the sun on water,16
莚,yán,"bamboo mat; feast, banquet",9
転,zhuǎn,"shift, move, turn",11
靭,rèn,"strong and pliable, resilient",12
騙,piàn,"swindle, cheat out of, defraud",19
驊,huá,an excellent horse,20
綑,kǔn,"coil, roll, bundle, tie up",13
績,jī,spin; achievements,17
臘,là,year end sacrifice; dried meat,19
臛,huò,broth,20
賜,cì,"give, bestow favors; appoint",15
贈,zèng,"give present; bestow, confer",19
蹣,pán,to jump over; to limp,18
鋸,jù,a saw; to saw; amputate,16
錐,zhuī,"gimlet, awl, drill, auger; bore",16
顎,è,jaw,18
銶,qiú,chisel,15
钖,yáng,frontlet,8
矚,zhǔ,"watch carefully, stare at, focus on",26
窮,qióng,"poor, destitute, impoverished",15
竄,cuàn,"run away; revise, edit; expel",18
箘,jùn,fine bamboo,14
簍,lǒu,bamboo basket,17
簜,dàng,bamboo,18
絨,róng,"silk, cotton, or woolen fabric",12
絹,juàn,kind of thick stiff silk,13
緻,zhì,"delicate, fine; dense",16
繙,fān,"to interpret; to flap, flutter in the wind",18
罁,gāng,a cistern; an earthenware jar of large dimensions; a vat; a crock,14
羅,luó,net for catching birds; gauze,19
羇,jī,inn; lodge; travel,22
聰,cōng,"intelligent, clever, bright",17
脛,jìng,shinbone; calf of leg,11
艜,dài,a long narrow vessel with two masts; (Cant.) a rudder,17
萊,lái,"goosefoot, weed; fallow field",11
葢,gài,"cover, hide, protect",12
蔥,cōng,"scallions, onions, leeks",14
藍,lán,blue; indigo plant; surname,17
藘,lǘ,madder,18
藝,yì,"art; talent, ability; craft",18
蘿,luó,type of creeping plant; turnip,22
覂,fěng,to throw a rider,10
訃,fù,obituary; give notice of death,9
詫,chà,to brag; exaggerated; to wonder at,13
詬,gòu,"abuse, scold, berate, insult",13
詮,quán,"explain, expound, comment on",13
詻,è,orders,13
誠,chéng,"sincere, honest; true, real",13
謬,miù,"error, exaggeration; erroneous",18
譯,yì,translate; decode; encode,20
譽,yù,"fame, reputation; praise",20
賰,chǔn,"plentiful, wealthy or rich; handsome (pay, gifts, etc.)",16
趮,zào,"easily provoked, hasty; fierce, cruel",20
蹱,zhōng,to stagger along; to fall,19
軙,chén,a Chinese family name to arrange; to display wheel,11
輩,bèi,"generation, lifetime; class",15
辭,cí,"words, speech, expression, phrase",19
遜,xùn,"humble, modest; yield",13
鄧,dèng,surname,14
鄿,jī,county in Xinjiang province,17
釡,fǔ,"cauldron, pot, kettle",10
鍍,dù,"plate, coat, gild",17
鎖,suǒ,"lock, padlock; shackles, chains",18
闃,qù,"alone; quiet, still",17
鞗,tiáo,reins,15
韱,xiān,wild onions or leeks,17
頹,tuí,"ruined, decayed; disintegrate",16
願,yuàn,"desire, want; wish; ambition",19
顳,niè,the temporal bone,27
餁,rèn,cooked food; cook until well done,14
餃,jiǎo,stuffed dumplings,14
餵,wèi,"to feed, to raise",17
馮,féng,surname; gallop; by dint of,12
馳,chí,go quickly or swiftly; hurry,13
駛,shǐ,"sail, drive, pilot; fast, quick",15
騎,qí,ride horseback; mount; cavalry,18
騺,zhì,heavy horse; horse unable to move because of twisted leg; plodding,21
鱉,biē,turtle,22
鳛,xí,"the weather or dojo loach, Misgurnus anguillicaudatus",19
鴟,chī,"kite, horned owl; wine cups",16
鴷,liè,a woodpecker,17
鼇,áo,huge sea turtle,23
龑,yǎn,high and bright,20
裏,,"inside, interior, within",13
䦶,zhèng,(simplified form of ,14
䲡,qiū,(simplified form ,20
砮,nǔ,arrow-tip,10
緜,mián,"cotton wad; wool; soft, downy",15
纑,lú,to soften hemp by boiling; thread,22
罈,tán,"an earthenware jar, a jug",18
蠙,pín,oyster,20
輴,chūn,sled,16
駹,máng,black horse with a white face,17
鎪,sōu,to engrave (metal of wood),17
瞕,zhàng,cataract in the eye,16
窪,wā,hollow; pit; depression; swamp,14
蠔,háo,oyster,20
綵,cǎi,varicolored silk; variegated,14
鮰,huí,a small sturgeon found in the Yangzi; catfish,17
鳾,shī,general term for a group of small birds,15
荬,mǎi,a plant name,9
鑛,kuàng,"mine; mineral, ore",22
犏,piān,yak-ox,13
鞧,qiū,a leather strap,18
鰷,tiáo,minnow,21
盩,zhōu,callus,17
盻,xì,glare; stare,9
禢,tà,surname,14
竏,qian,kiloliter,8
筈,kuò,arrow end,12
篴,dí,bamboo flute; whistle,16
胑,zhī,the limbs; the upper arm; wings of birds; legs of animals,9
鞦,qiū,leather stap; swing,18
驄,cōng,horse with a bluish white color,21
鹐,qiān,"to peck, as birds",13
謏,xiǎo,"scold, censure; lead people toward virtuous ways; small, little",16
脎,sà,an organic compound,10
締,dì,"tie, join, connect; connection",15
艤,yǐ,to moor a boat to the bank,19
荖,lǎo,betel pepper,9
褏,xiù,sleeve; ample flowing robes,14
踫,pèng,"collide, bump into",15
軛,è,"yoke, collar; to restrain",11
墚,liáng,mountain range,14
搌,zhǎn,to wipe tears; to bind,13
擗,pǐ,to beat the breast,16
楗,jiàn,"bar of door, bolt of lock",12
韂,chàn,a saddle-flap. trappings,22
飆,biāo,"whirlwind, stormy gale",21
耥,tāng,farm tool,14
篼,dōu,mountain sedan chair; (Cant.) a simple container without a cover,17
鬑,lián,"long, flowing hair",20
醑,xǔ,to strain spirits,16
祃,mà,a sacrifice at the beginning of a military campaign,7
祲,jìn,ominous or sinister spirit; vigor,11
窊,wā,"pit, vault; store in pit; (Cant.) ",10
簥,jiāo,a large pipe; a farm tool,18
籲,yù,appeal; request; implore,32
縢,téng,"bind, tie up, restrain; cord",16
繒,zēng,silk fabrics; surname,18
胔,zì,rotten meat; bones of dead animals,12
胾,zì,minced meat; to cut meat into pieces,12
艕,bàng,two boats fastened side by side,16
莻,gòng,late,13
藦,mò,edible mushrooms,18
虀,jī,minced pickles; leeks; mix; salt,22
蛻,tuì,"molt, exuviate, shed",13
蝝,yuán,the larva of locust,15
蟿,qì,acrida chinensis,19
褦,nài,"stupid, dull, ignorant, doltish; (Cant.) to tie up, bind",15
襶,dài,ignorant; naive; unsophisticated,22
覐,jué,"to sleep; to realize, feel",11
諓,jiàn,flattering,15
謪,shāng,to consult; to deliberate; commerce,18
譁,huá,"noise, uproar; clamor, hubbub",17
貤,yí,"steps, grade, strata; series",10
赪,chēng,deep red,13
踖,jí,"trample on, tread on",15
軆,tǐ,"body; group, class, body, unit",20
輈,zhōu,shaft,13
醖,yùn,liquor,16
屺,qǐ,a hill with trees or grass-- some give the opposite meaning,6
雊,gòu,the crow of a male pheasant,13
顓,zhuān,"good, honest; simple; respectful",18
飐,zhǎn,sway in wind,9
稆,lǚ,wild grain,11
骍,xīng,"red, brown, bay; neat, harmonious",10
筻,gàng,place name in Hunan province,13
舣,yǐ,to moor a boat to the bank,9
鯋,shā,shark,18
鯏,li,dialect name for a (bad tasting) blood clam,18
鶃,yì,hawk; Ardea cinerea,19
鶫,dong,thrush; Turdus naumanni,20
矙,kàn,view,24
袗,zhěn,unlined garments; hem of garment,10
襬,bǎi,lower part of a robe,20
漤,lǎn,marinate in salt,14
闕,què,watch tower; palace,18
鴾,móu,a crested ibis,17
稭,jiē,"stalk of grain, rice, corn, hemp",14
籄,kuì,a basket for carrying earth,20
訟,sòng,"accuse; argue, dispute; litigate",11
齆,wèng,stuffed nose,24
窌,jiào,"pit, vault; store in pit",10
糴,dí,purchase grains; store grain,22
纴,rèn,"weave, lay warp",7
罵,mà,"accuse, blame, curse, scold",15
耰,yōu,toothless rake for drawing earth over newly sown grain,21
藇,xù,fine,16
虖,hū,to cry; to shout; to howl,11
蜎,yuān,mosquito larva,13
蜨,dié,butterfly,14
蠭,fēng,"bees, hornets, wasps",22
詟,zhé,fear; envy; loquacious,12
詵,shēn,"inquire, question; numerous",13
譔,zhuàn,"eulogize; compose, write",19
豭,jiā,"boar, male pig",16
趙,zhào,surname; ancient state,14
圊,qīng,rest room,11
醃,yān,"marinate, pickle; salt",15
録,lù,copy,16
鍮,tōu,brass,17
鍸,hú,"food, gruel",17
闚,kuī,flash; flashing; steal look,19
阤,zhì,hill,5
霫,xí,heavy rain,19
鬖,sān,wild hair,21
鷇,kòu,"chicks, fledglings",21
黡,yǎn,"mole, scar, blemish",18
齣,chū,"act; stanza; time, occasion",20
盞,zhǎn,"small cup or container; classifier for lamps, etc.",13
眅,pān,inlay; border,9
穫,huò,"harvest, cut grain",18
窅,yǎo,"far, deep; sunken eyes; sad",10
窾,kuǎn,hole; hallow; empty,17
筭,suàn,"an ancient device for working with numbers; count, calculate, figure",13
簃,yí,side room,17
罍,léi,large earthenware wine jar,21
翣,shà,feathers used decorate coffin; large wooden fan,14
聟,xù,son-in-law; husband,14
肙,yuàn,a small worm; to twist; to surround; empty,7
苶,nié,weary; tired,8
蕳,jiān,agueweed,15
蚒,tóng,"(Cant.) an edible snake, lizard",10
蝕,shí,nibble away; erode; eclipse,14
蠜,fán,grasshopper,21
裋,shù,cotton clothes of a boy servant,12
褌,kūn,"trousers, pants, shorts, drawers",14
褎,xiù,sleeve; ample flowing robes,14
襫,shì,raincoat,20
覈,hé,"investigate, consider, examine",19
觭,jī,one turning up and one turning down,15
訏,xū,"boast, exaggerate; great, broad",10
訽,gòu,blame,12
詨,xiào,"kind of cicada, cosmopsaltria",13
诇,xiòng,to spy; to give information; shrewd,7
跱,zhì,stop,13
躘,lóng,to walk,23
轇,jiāo,"complicated, confused; dispute",18
轕,gé,great array of spears and chariots,19
鏁,suǒ,variant of ,19
鐄,huáng,bell,19
鑣,biāo,"bit, bridle; ride",23
鑷,niè,"tweezers, forceps, pincers",26
辁,quán,cart wheel with no spokes,10
阸,è,distress; difficulty,7
鞝,shàng,the piece of leather used for soles on Chinese shoes. a patch,17
頞,è,(nose) bridge,15
瞵,lín,to stare at,17
饤,dìng,display food for show only; sacrifice,5
駃,jué,gallop,14
駉,jiōng,big,15
騠,tí,"a horse, mule",19
髪,fà,hair,14
鬚,xū,"beard, whiskers; whisker-like",22
鯁,gěng,"fish bones; honest, upright",18
鱻,xiān,"fresh, new, delicious; rare, few",33
鶚,è,"osprey, fishhawk; Pandion haliaetus",20
鷫,sù,turquoise kingfisher,24
鹖,hé,"crossbill, species of nightingale",14
稌,tú,glutinous rice,12
綂,tǒng,"govern, command, control; unite",13
膥,chūn,(Cant.) eggs of birds or reptiles; testicles,17
臿,chā,to separate the grain from the husk,9
艎,huáng,fast boat,15
茍,jì,"to be circumspect, cautious in ones behaviour (distinguish DKW 30790 gou3)",9
蒟,jǔ,betel pepper; Amorphophallus konjac,13
詭,guǐ,"deceive, cheat, defraud; sly",13
貿,mào,"trade, barter; mixed; rashly",12
趷,kē,to jolt; (Cant.) to raise up; block,10
蹌,qiāng,walk rapidly,17
蹹,tá,to tread on; to stamp; to walk,19
鈰,shì,cerium,13
銑,xiǎn,mill,14
鍔,è,"high, lofty; edge of knife",17
鐨,fèi,fermium,20
餉,xiǎng,rations and pay for soldiers,14
鯛,diāo,"pagrosomus major, porgy",19
鰤,shī,a yellowtail (fish),21
鳳,fèng,male phoenix; symbol of joy,14
鵂,xiū,"horned owl, scops chinensis; bird of ill omen",17
鶢,yuán,a bird which frequents the sea-shore,20
齢,líng,age; years,17
磚,zhuān,"tile, brick",16
緲,miǎo,"indistinct, dim; minute; distant",15
繳,jiǎo,"deliver, submit; hand over",19
聝,guó,to cut the left ears of the slain,14
膴,hū,fine,16
覓,mì,seek; search,11
誕,dàn,"to bear children, give birth; birth",13
誡,jiè,"warn, admonish; warning",14
貎,ní,lion; wild beast; wild horse,15
